,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,predictions,Norm_Food
201,0.325,0.6612903225806451,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,26.0
202,0.22711267605633803,0.3279569892473118,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,18.2
203,0.2028169014084507,0.3172043010752688,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,16.2
204,0.5246478873239436,0.8005376344086022,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,42.0
205,0.5352112676056338,0.8010752688172043,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,42.8
206,0.3767605633802817,0.5913978494623656,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,80.0,30.1
207,0.2270774295774648,0.489247311827957,Thane West,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,18.2
208,0.18661971830985916,0.26881720430107525,Thane West,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,80.0,14.9
209,0.39436619718309857,0.6075268817204301,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,31.5
210,0.22887323943661972,0.3225806451612903,Thane West,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,18.3
211,0.3028169014084507,0.4838709677419355,Thane West,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,80.0,24.2
212,0.3168661971830986,0.510752688172043,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,25.3
213,0.31690140845070425,0.510752688172043,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,25.4
214,0.3732394366197183,0.6236559139784946,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,29.9
215,0.2992957746478873,0.2956989247311828,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,73.0,21.8
216,0.3345070422535211,0.5645161290322581,Thane West,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,80.0,26.8
217,0.2112676056338028,0.3629032258064516,Thane West,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,80.0,16.9
218,0.20598591549295775,0.26881720430107525,Thane West,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,80.0,16.5
219,0.1936619718309859,0.26881720430107525,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,79.5,15.4
220,0.1936619718309859,0.25806451612903225,Thane West,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,79.5,15.4
221,0.22535211267605634,0.2956989247311828,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,80.0,18.0
222,0.45774647887323944,0.38333333333333336,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,75.5,34.6
223,0.545774647887324,0.44516129032258067,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,73.5,40.1
224,0.49295774647887325,0.4360215053763441,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,74.5,36.7
225,0.5563380281690141,0.4559139784946237,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,75.0,41.7
226,0.7746478873239436,0.6634408602150538,Thane West,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,62.0
227,0.45774647887323944,0.37526881720430105,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,76.0,34.8
228,0.22887323943661972,0.2731182795698925,Thane West,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,79.5,18.2
229,0.14788732394366197,0.27956989247311825,Thane West,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,80.0,11.8
230,0.4225352112676056,0.5376344086021505,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,76.0,32.1
231,0.31690140845070425,0.4838709677419355,Thane West,2,0,1,1,0,0,0,1,1,1,1,1,0,1,1,80.0,25.4
232,0.3028169014084507,0.5725806451612904,Thane West,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,80.0,24.2
233,0.2887323943661972,0.5725806451612904,Thane West,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,80.0,23.1
234,0.23415492957746478,0.4032258064516129,Thane West,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,80.0,18.7
235,0.3345070422535211,0.5725806451612904,Thane West,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,80.0,26.8
236,0.176056338028169,0.2838709677419355,Thane West,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,80.0,14.1
237,0.45774647887323944,0.9301075268817204,Thane West,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,80.0,36.6
238,0.721830985915493,0.6725806451612903,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,80.0,57.7
239,0.5105633802816901,0.7795698924731183,Thane West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,40.8
240,0.176056338028169,0.27956989247311825,Thane West,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,80.0,14.1
241,0.3165492957746479,0.4032258064516129,Thane West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,25.3
242,0.21091549295774648,0.25806451612903225,Thane West,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,79.5,16.8
243,0.4471830985915493,0.6397849462365591,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,35.8
244,0.4507042253521127,0.36935483870967745,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,76.0,34.3
245,0.7394366197183099,0.6198924731182796,Thane West,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,59.2
246,0.4859154577464789,0.4010752688172043,Thane West,2,1,1,1,1,0,1,1,1,0,1,0,0,1,1,76.0,36.9
247,0.22887323943661972,0.3333333333333333,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,18.3
248,0.28169014084507044,0.3870967741935484,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,78.0,22.0
249,0.20774647887323944,0.3279569892473118,Thane West,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,80.0,16.6
250,0.24647887323943662,0.3817204301075269,Thane West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,80.0,19.7
251,0.2112676056338028,0.3763440860215054,Thane West,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,80.0,16.9
252,0.21830985915492956,0.3629032258064516,Thane West,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,80.0,17.5
253,0.5105633802816901,0.6720430107526881,Thane West,3,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,40.8
254,0.14084507042253522,0.22849462365591397,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,11.3
255,0.34507042253521125,0.5370967741935484,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,27.6
256,0.29577464788732394,0.543010752688172,Thane West,2,0,1,1,0,0,1,1,1,1,1,1,1,0,0,80.0,23.7
257,0.2992957746478873,0.5645161290322581,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,80.0,23.9
258,0.2112676056338028,0.4032258064516129,Thane West,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,80.0,16.9
259,0.23591549295774647,0.478494623655914,Thane West,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,80.0,18.9
260,0.22887323943661972,0.34946236559139787,Thane West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,18.3
261,0.19014084507042253,0.40913978494623654,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,15.2
262,0.09295774647887324,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,7.4
263,0.09154929577464789,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,7.3
264,0.15845070422535212,0.26881720430107525,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,12.7
265,0.15845070422535212,0.35698924731182796,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,12.7
266,0.2007042253521127,0.40913978494623654,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,16.1
267,0.2112676056338028,0.40913978494623654,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,16.9
268,0.15140845070422534,0.3010752688172043,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,12.1
269,0.15845070422535212,0.3010752688172043,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,12.7
270,0.14964788732394366,0.3010752688172043,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,12.0
271,0.15492957746478872,0.3010752688172043,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,12.4
272,0.15492957746478872,0.3010752688172043,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,12.4
273,0.14964788732394366,0.3010752688172043,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,12.0
274,0.15845070422535212,0.3016129032258065,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,12.7
275,0.15140845070422534,0.3010752688172043,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,12.1
276,0.15070422535211267,0.3010752688172043,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,12.1
277,0.15140845070422534,0.3032258064516129,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,12.1
278,0.09683098591549295,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,7.7
279,0.09859154929577464,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,7.9
280,0.10035211267605634,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,8.0
281,0.09788732394366197,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,7.8
282,0.10123239436619719,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,8.1
283,0.10123239436619719,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,8.1
284,0.09859154929577464,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,7.9
285,0.10915492957746478,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,8.7
286,0.1056338028169014,0.2064516129032258,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,8.5
287,0.10211267605633803,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,8.2
288,0.10352112676056338,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,8.3
289,0.15845070422535212,0.24193548387096775,Thane West,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,79.5,12.6
290,0.4154929577464789,0.45698924731182794,Thane West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,31.0
291,0.4753521126760563,0.5198924731182796,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,74.5,35.4
292,0.20422535211267606,0.2537634408602151,Thane West,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,80.0,16.3
293,0.352112676056338,0.6451612903225806,Thane West,3,0,1,1,1,0,1,1,1,1,0,1,0,1,1,80.0,28.2
294,0.5633802816901409,0.8602150537634409,Thane West,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1,80.0,45.1
295,0.5845070422535211,0.3682795698924731,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,70.5,41.2
296,0.5845070422535211,0.3795698924731183,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,71.0,41.5
297,0.9859154929577465,0.5865591397849462,Thane West,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,76.0,74.9
298,0.6373239436619719,0.4096774193548387,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,71.5,45.6
299,0.44366197183098594,0.27903225806451615,Thane West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,73.0,32.4
300,0.45774647887323944,0.5053763440860215,Thane West,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,74.0,33.9
301,0.2640845070422535,0.5172043010752688,Thane West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,21.1
302,0.4154929577464789,0.4032258064516129,Thane West,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,74.0,30.7
303,0.2887323943661972,0.2956989247311828,Thane West,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,76.0,21.9
304,0.40492957746478875,0.3446236559139785,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,75.5,30.6
305,0.426056338028169,0.3634408602150538,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,73.5,31.3
306,0.3873239436619718,0.3311827956989247,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,75.5,29.2
307,0.6232394366197183,0.5290322580645161,Thane West,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,72.0,44.9
308,0.45774647887323944,0.3897849462365591,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,74.5,34.1
309,0.5563380281690141,0.4731182795698925,Thane West,3,1,1,1,1,1,1,1,1,1,1,0,0,0,1,72.5,40.3
310,0.19718309859154928,0.4112903225806452,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,15.8
311,0.09330985915492958,0.17419354838709677,Thane West,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,7.5
312,0.4154929577464789,0.36774193548387096,Thane West,2,1,1,0,1,0,0,1,1,0,1,1,0,0,1,76.5,31.8
313,0.9718309507042253,0.7086021505376344,Thane West,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,80.0,77.7
314,0.5845070422535211,0.4505376344086022,Thane West,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,77.5,45.3
315,0.8661971830985915,0.6274193548387097,Thane West,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,80.0,69.3
316,0.5598591549295775,0.4290322580645161,Thane West,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,75.5,42.3
317,0.31690140845070425,0.5913978494623656,Thane West,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0,80.0,25.4
318,0.20774647887323944,0.3225806451612903,Thane West,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,80.0,16.6
319,0.2992957746478873,0.45161290322580644,Thane West,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0,80.0,23.9
320,0.22887323943661972,0.3602150537634409,Thane West,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,80.0,18.3
321,0.36971830985915494,0.3629032258064516,Thane West,2,1,1,1,1,0,1,0,1,0,1,1,0,1,1,74.0,27.4
322,0.3767605633802817,0.3725806451612903,Thane West,2,1,1,1,1,0,1,0,1,0,1,1,0,1,1,73.5,27.7
323,0.20035211267605635,0.48655913978494625,Thane West,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,16.0
324,0.1689788732394366,0.33602150537634407,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,13.5
325,0.2112676056338028,0.48655913978494625,Thane West,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,80.0,16.9
326,0.22183098591549297,0.2956989247311828,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,79.5,17.6
327,0.2605633802816901,0.34946236559139787,Thane West,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,80.0,20.8
328,0.323943661971831,0.5053763440860215,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,79.5,25.8
329,0.2992957746478873,0.4731182795698925,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,23.9
330,0.6338028169014085,0.8413978494623656,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,50.7
331,0.2605633802816901,0.5010752688172043,Thane West,2,0,0,1,1,0,1,1,1,1,1,0,1,1,1,80.0,20.8
332,0.3274647887323944,0.543010752688172,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,26.2
333,0.7746478873239436,0.8602150537634409,Thane West,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,80.0,62.0
334,0.528169014084507,0.7526881720430108,Thane West,3,0,1,1,1,1,1,1,1,1,1,0,1,0,0,80.0,42.3
335,0.21091549295774648,0.48440860215053766,Thane West,2,1,1,1,1,0,0,1,1,0,1,1,0,1,1,80.0,16.9
336,0.21091549295774648,0.48440860215053766,Thane West,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1,80.0,16.9
337,0.33806338028169014,0.5779569892473119,Thane West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,27.0
338,0.27919014084507043,0.4876344086021505,Thane West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,22.3
339,0.22183098591549297,0.2956989247311828,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,79.5,17.6
340,0.30633802816901406,0.4838709677419355,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,24.5
341,0.2605633802816901,0.34946236559139787,Thane West,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,20.8
342,0.23591549295774647,0.45698924731182794,Thane West,2,0,1,1,1,0,0,1,1,0,1,1,0,1,1,80.0,18.9
343,0.8450704225352113,0.8064516129032258,Thane West,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,80.0,67.6
344,0.2992957746478873,0.532258064516129,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,23.9
345,0.2007042253521127,0.3172043010752688,Thane West,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,80.0,16.1
346,0.15140845070422534,0.20161290322580644,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,79.5,12.0
347,0.4507042253521127,0.5376344086021505,Thane West,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,73.5,33.1
348,0.2676056338028169,0.4731182795698925,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,21.4
349,0.4753521126760563,0.5376344086021505,Thane West,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,34.2
350,0.5809859154929577,0.8333333333333334,Thane West,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,46.5
351,0.823943661971831,0.6182795698924731,Thane West,3,1,1,1,1,0,0,0,1,0,0,1,0,0,1,80.0,65.9
352,0.40492957746478875,0.5645161290322581,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,79.5,32.2
353,0.16549295774647887,0.20161290322580644,Thane West,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,79.5,13.2
354,0.45774647887323944,0.7258064516129032,Thane West,3,0,1,1,0,1,1,1,1,1,1,1,1,1,1,80.0,36.6
355,0.5105633802816901,0.6451612903225806,Thane West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,40.8
356,0.5105633802816901,0.6451612903225806,Thane West,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,40.8
357,0.4225352112676056,0.5516129032258065,Thane West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5,33.6
358,0.4225352112676056,0.5516129032258065,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,78.5,33.2
359,0.4225352112676056,0.5806451612903226,Thane West,3,0,1,1,1,0,1,1,1,1,1,0,0,1,1,79.5,33.6
360,0.40492957746478875,0.510752688172043,Thane West,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,79.5,32.2
361,0.5105633802816901,0.5913978494623656,Thane West,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,80.0,40.8
362,0.3028169014084507,0.4838709677419355,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,24.2
363,0.09855633802816902,0.17956989247311828,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,7.9
364,0.09151408450704225,0.17956989247311828,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,7.3
365,0.5774647535211268,0.4344086021505376,Thane West,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,74.0,42.7
366,0.2887323943661972,0.24193548387096775,Thane West,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,77.0,22.2
367,0.9436619718309859,0.7118279569892473,Thane West,3,1,1,1,1,0,0,0,1,0,0,1,0,0,1,80.0,75.5
368,0.41901408450704225,0.32150537634408605,Thane West,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,75.5,31.6
369,0.7147886971830986,0.5327956989247312,Thane West,3,1,1,1,1,0,0,0,1,0,0,1,0,0,1,76.2,54.5
370,0.545774647887324,0.40913978494623654,Thane West,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,74.0,40.4
371,0.6866197183098591,0.5075268817204301,Thane West,3,1,1,1,1,0,0,0,1,0,0,1,0,0,1,77.5,53.2
372,0.45774647887323944,0.33978494623655914,Thane West,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,76.5,35.0
373,0.21123239436619717,0.3467741935483871,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,80.0,16.9
374,0.1513732394366197,0.33064516129032256,Thane West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,80.0,12.1
375,0.21123239436619717,0.48655913978494625,Thane West,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,80.0,16.9
376,0.21123239436619717,0.48494623655913977,Thane West,2,0,1,1,1,0,0,1,1,1,1,1,0,1,1,80.0,16.9
377,0.21091549295774648,0.48494623655913977,Thane West,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1,80.0,16.9
378,0.45774647887323944,0.6182795698924731,Thane West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,36.6
379,0.5316901408450704,0.5145161290322581,Thane West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,70.5,37.5
380,0.2992957746478873,0.24193548387096775,Thane West,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,77.5,23.2
381,0.2535211267605634,0.34946236559139787,Thane West,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,80.0,20.3
382,0.16901408450704225,0.2956989247311828,Thane West,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,80.0,13.5
383,0.31338028169014087,0.4032258064516129,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,70.5,22.1
384,0.29225352112676056,0.4032258064516129,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,73.0,21.3
385,0.28845070422535213,0.3779569892473118,Thane West,2,1,1,1,1,0,1,0,1,0,1,0,0,1,0,80.0,23.1
386,0.19017605633802817,0.2478494623655914,Thane West,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,78.5,14.9
387,0.2394013732394366,0.3102150537634409,Thane West,2,1,1,1,1,0,1,0,1,0,1,0,0,1,0,80.0,19.2
388,0.1690492957746479,0.22365591397849463,Thane West,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,80.0,13.5
389,0.4823943661971831,0.3564516129032258,Thane West,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,75.0,36.2
390,0.22887323943661972,0.2956989247311828,Thane West,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,80.0,18.3
391,0.5140845070422535,0.45698924731182794,Thane West,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76.5,39.3
392,0.36971830985915494,0.513978494623656,Thane West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,29.6
393,0.36971830985915494,0.513978494623656,Thane West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,79.5,29.4
394,0.2640845070422535,0.34946236559139787,Thane West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,21.1
395,0.2640845070422535,0.34946236559139787,Thane West,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,21.1
396,0.4507042253521127,0.4032258064516129,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,72.0,32.5
397,0.20950704225352113,0.2903225806451613,Thane West,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,80.0,16.8
398,0.28169014084507044,0.3225806451612903,Thane West,2,0,1,1,0,0,1,1,1,1,1,1,1,1,1,79.5,22.4
399,0.15316901408450703,0.3548387096774194,Thane West,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,80.0,12.3
400,0.5140845070422535,0.45698924731182794,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,78.0,40.1
401,0.20422535211267606,0.2956989247311828,Thane West,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,80.0,16.3
402,0.5105633802816901,0.4838709677419355,Thane West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.5,40.6
403,0.5105633802816901,0.4838709677419355,Thane West,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,79.5,40.6
